filename	lane_id	seq_id	sample_id	Count	batch
WTCHG_356246_257196	356246	257196	BHM00018	6268813	1
WTCHG_356246_258184	356246	258184	BHM00027	5078957	1
WTCHG_356246_259172	356246	259172	BHM00017	5206670	1
WTCHG_356246_260160	356246	260160	BHM00032	5873832	1
WTCHG_356246_261148	356246	261148	BHM00061	5732667	1
WTCHG_356246_262136	356246	262136	BHM00078	5168842	1
WTCHG_356246_263124	356246	263124	BHM00087	5897074	1
WTCHG_356246_264112	356246	264112	BHM00009	5275252	1
WTCHG_356246_265195	356246	265195	BHM00014	5520644	1
WTCHG_356246_266183	356246	266183	BHM00072	5423101	1
WTCHG_356246_267171	356246	267171	BHM00071	6498677	1
WTCHG_356246_268159	356246	268159	BHM00064	6361988	1
WTCHG_356246_269147	356246	269147	BHM00088	6249486	1
WTCHG_356246_270135	356246	270135	BHM00012	6212318	1
WTCHG_356246_271123	356246	271123	BHM00003	5982453	1
WTCHG_356246_272111	356246	272111	BHM00024	7031872	1
WTCHG_356246_273194	356246	273194	BHM00051	6772159	1
WTCHG_356246_274182	356246	274182	BHM00079	6557237	1
WTCHG_356246_275170	356246	275170	BHM00042	6371623	1
WTCHG_356246_276158	356246	276158	BHM00095	5824717	1
WTCHG_356246_277146	356246	277146	BHM00090	6187692	1
WTCHG_356246_278134	356246	278134	BHM00026	2620	1
WTCHG_356246_279122	356246	279122	BHM00036	6773617	1
WTCHG_356246_280110	356246	280110	BHM00070	6741644	1
WTCHG_356246_281193	356246	281193	BHM00093	6539997	1
WTCHG_356246_282181	356246	282181	BHM00025	6253487	1
WTCHG_356246_283169	356246	283169	BHM00028	4701815	1
WTCHG_356246_284157	356246	284157	BHM00020	7059179	1
WTCHG_356246_285145	356246	285145	BHM00063	6401212	1
WTCHG_356246_286133	356246	286133	BHM00065	5930501	1
WTCHG_356246_287121	356246	287121	BHM00098	6244318	1
WTCHG_356246_288109	356246	288109	BHM00035	7077598	1
WTCHG_356246_289192	356246	289192	BHM00005	6563972	1
WTCHG_356246_290180	356246	290180	BHM00080	6519083	1
WTCHG_356246_291168	356246	291168	BHM00041	1743	1
WTCHG_356246_292156	356246	292156	BHM00069	6704204	1
WTCHG_356246_293144	356246	293144	BHM00066	6909241	1
WTCHG_356246_294132	356246	294132	BHM00084	6905642	1
WTCHG_356246_295120	356246	295120	BHM00099	6957191	1
WTCHG_356246_296108	356246	296108	BHM00007	7147686	1
WTCHG_364060_201191	364060	201191	BHM00040	6624147	1
WTCHG_364060_202179	364060	202179	BHM00039	5030236	1
WTCHG_364060_203167	364060	203167	BHM00013	5671979	1
WTCHG_364060_204155	364060	204155	BHM00073	6216606	1
WTCHG_364060_205143	364060	205143	BHM00081	5402917	1
WTCHG_364060_206131	364060	206131	BHM00085	5637279	1
WTCHG_364060_207119	364060	207119	BHM00101	5441693	1
WTCHG_364060_208107	364060	208107	BHM00011	6307277	1
WTCHG_364060_210178	364060	210178	BHM00077	5184405	1
WTCHG_364060_211166	364060	211166	BHM00033	5623659	1
WTCHG_364060_212154	364060	212154	BHM00076	5709648	1
WTCHG_364060_213142	364060	213142	BHM00086	4817569	1
WTCHG_364060_214130	364060	214130	BHM00092	5129247	1
WTCHG_364060_215118	364060	215118	BHM00094	5179182	1
WTCHG_364060_216106	364060	216106	BHM00100	5921409	1
WTCHG_364060_217108	364060	217108	BHM00041	4760521	1
WTCHG_364060_217189	364060	217189	BHM00103	5738088	1
WTCHG_364060_218120	364060	218120	BHM00109	4662295	1
WTCHG_364060_218177	364060	218177	BHM00108	5145628	1
WTCHG_364060_219132	364060	219132	BHM00026	2867348	1
WTCHG_364060_220144	364060	220144	BHM00034	4245791	1
WTCHG_364060_220153	364060	220153	BHM00110	5414510	1
WTCHG_364060_257196	364060	257196	BHM00018	5986639	1
WTCHG_364060_258184	364060	258184	BHM00027	6167523	1
WTCHG_364060_259172	364060	259172	BHM00017	6733339	1
WTCHG_364060_260160	364060	260160	BHM00032	5901085	1
WTCHG_364060_261148	364060	261148	BHM00061	5955841	1
WTCHG_364060_262136	364060	262136	BHM00078	7326968	1
WTCHG_364060_263124	364060	263124	BHM00087	7311234	1
WTCHG_364060_264112	364060	264112	BHM00009	8358508	1
WTCHG_364060_265195	364060	265195	BHM00014	7285364	1
WTCHG_364060_266183	364060	266183	BHM00072	6297692	1
WTCHG_364060_267171	364060	267171	BHM00071	5433758	1
WTCHG_364060_268159	364060	268159	BHM00064	4970110	1
WTCHG_364060_269147	364060	269147	BHM00088	5289151	1
WTCHG_364060_270135	364060	270135	BHM00012	6116573	1
WTCHG_364060_271123	364060	271123	BHM00003	6143413	1
WTCHG_364060_272111	364060	272111	BHM00024	6369659	1
WTCHG_364060_273194	364060	273194	BHM00051	7626667	1
WTCHG_364060_274182	364060	274182	BHM00079	5849129	1
WTCHG_364060_275170	364060	275170	BHM00042	5405140	1
WTCHG_364060_276158	364060	276158	BHM00095	5277496	1
WTCHG_364060_277146	364060	277146	BHM00090	5251747	1
WTCHG_364060_279122	364060	279122	BHM00036	6506333	1
WTCHG_364060_280110	364060	280110	BHM00070	6239450	1
WTCHG_364060_281193	364060	281193	BHM00093	5551654	1
WTCHG_364060_282181	364060	282181	BHM00025	6235495	1
WTCHG_364060_283169	364060	283169	BHM00028	9780960	1
WTCHG_364060_284157	364060	284157	BHM00020	5012213	1
WTCHG_364060_285145	364060	285145	BHM00063	5406573	1
WTCHG_364060_286133	364060	286133	BHM00065	5075244	1
WTCHG_364060_287121	364060	287121	BHM00098	5267919	1
WTCHG_364060_288109	364060	288109	BHM00035	6297509	1
WTCHG_364060_289192	364060	289192	BHM00005	5433758	1
WTCHG_364060_290180	364060	290180	BHM00080	6203637	1
WTCHG_364060_292156	364060	292156	BHM00069	5031238	1
WTCHG_364060_293144	364060	293144	BHM00066	5625154	1
WTCHG_364060_294132	364060	294132	BHM00084	4916032	1
WTCHG_364060_295120	364060	295120	BHM00099	5116798	1
WTCHG_364060_296108	364060	296108	BHM00007	6422926	1
WTCHG_365638_201191	365638	201191	BHM00040	6676197	1
WTCHG_365638_202179	365638	202179	BHM00039	5007326	1
WTCHG_365638_203167	365638	203167	BHM00013	5649283	1
WTCHG_365638_204155	365638	204155	BHM00073	6170436	1
WTCHG_365638_205143	365638	205143	BHM00081	5409512	1
WTCHG_365638_206131	365638	206131	BHM00085	5635887	1
WTCHG_365638_207119	365638	207119	BHM00101	5455338	1
WTCHG_365638_208107	365638	208107	BHM00011	6328849	1
WTCHG_365638_210178	365638	210178	BHM00077	5075378	1
WTCHG_365638_211166	365638	211166	BHM00033	5621222	1
WTCHG_365638_212154	365638	212154	BHM00076	5673979	1
WTCHG_365638_213142	365638	213142	BHM00086	4825240	1
WTCHG_365638_214130	365638	214130	BHM00092	5168053	1
WTCHG_365638_215118	365638	215118	BHM00094	5260628	1
WTCHG_365638_216106	365638	216106	BHM00100	5924445	1
WTCHG_365638_217108	365638	217108	BHM00041	4777289	1
WTCHG_365638_217189	365638	217189	BHM00103	5721253	1
WTCHG_365638_218120	365638	218120	BHM00109	4650612	1
WTCHG_365638_218177	365638	218177	BHM00108	5151602	1
WTCHG_365638_219132	365638	219132	BHM00026	2891985	1
WTCHG_365638_220144	365638	220144	BHM00034	4346516	1
WTCHG_365638_220153	365638	220153	BHM00110	5455128	1
WTCHG_365638_257196	365638	257196	BHM00018	5972435	1
WTCHG_365638_258184	365638	258184	BHM00027	6179172	1
WTCHG_365638_259172	365638	259172	BHM00017	6708913	1
WTCHG_365638_260160	365638	260160	BHM00032	5746017	1
WTCHG_365638_261148	365638	261148	BHM00061	6057926	1
WTCHG_365638_262136	365638	262136	BHM00078	7234001	1
WTCHG_365638_263124	365638	263124	BHM00087	7252739	1
WTCHG_365638_264112	365638	264112	BHM00009	8412244	1
WTCHG_365638_265195	365638	265195	BHM00014	7221186	1
WTCHG_365638_266183	365638	266183	BHM00072	6282928	1
WTCHG_365638_267171	365638	267171	BHM00071	5387063	1
WTCHG_365638_268159	365638	268159	BHM00064	4960831	1
WTCHG_365638_269147	365638	269147	BHM00088	5368181	1
WTCHG_365638_270135	365638	270135	BHM00012	6201081	1
WTCHG_365638_271123	365638	271123	BHM00003	6188406	1
WTCHG_365638_272111	365638	272111	BHM00024	6470725	1
WTCHG_365638_273194	365638	273194	BHM00051	7623563	1
WTCHG_365638_274182	365638	274182	BHM00079	5861006	1
WTCHG_365638_275170	365638	275170	BHM00042	5340296	1
WTCHG_365638_276158	365638	276158	BHM00095	5295385	1
WTCHG_365638_277146	365638	277146	BHM00090	5262714	1
WTCHG_365638_279122	365638	279122	BHM00036	6551727	1
WTCHG_365638_280110	365638	280110	BHM00070	6120494	1
WTCHG_365638_281193	365638	281193	BHM00093	5534232	1
WTCHG_365638_282181	365638	282181	BHM00025	6321118	1
WTCHG_365638_283169	365638	283169	BHM00028	10009550	1
WTCHG_365638_284157	365638	284157	BHM00020	5018360	1
WTCHG_365638_285145	365638	285145	BHM00063	5399635	1
WTCHG_365638_286133	365638	286133	BHM00065	5104640	1
WTCHG_365638_287121	365638	287121	BHM00098	5287569	1
WTCHG_365638_288109	365638	288109	BHM00035	6223892	1
WTCHG_365638_289192	365638	289192	BHM00005	5382305	1
WTCHG_365638_290180	365638	290180	BHM00080	6236644	1
WTCHG_365638_292156	365638	292156	BHM00069	5139386	1
WTCHG_365638_293144	365638	293144	BHM00066	5585749	1
WTCHG_365638_294132	365638	294132	BHM00084	4931990	1
WTCHG_365638_295120	365638	295120	BHM00099	5104947	1
WTCHG_365638_296108	365638	296108	BHM00007	6454397	1
WTCHG_365639_201191	365639	201191	BHM00040	6234354	1
WTCHG_365639_202179	365639	202179	BHM00039	4951931	1
WTCHG_365639_203167	365639	203167	BHM00013	5492569	1
WTCHG_365639_204155	365639	204155	BHM00073	5975690	1
WTCHG_365639_205143	365639	205143	BHM00081	5259592	1
WTCHG_365639_206131	365639	206131	BHM00085	5408203	1
WTCHG_365639_207119	365639	207119	BHM00101	5333024	1
WTCHG_365639_208107	365639	208107	BHM00011	5943796	1
WTCHG_365639_210178	365639	210178	BHM00077	5032284	1
WTCHG_365639_211166	365639	211166	BHM00033	5414956	1
WTCHG_365639_212154	365639	212154	BHM00076	5520407	1
WTCHG_365639_213142	365639	213142	BHM00086	4660798	1
WTCHG_365639_214130	365639	214130	BHM00092	5062868	1
WTCHG_365639_215118	365639	215118	BHM00094	5109899	1
WTCHG_365639_216106	365639	216106	BHM00100	5702740	1
WTCHG_365639_217108	365639	217108	BHM00041	4646953	1
WTCHG_365639_217189	365639	217189	BHM00103	5584602	1
WTCHG_365639_218120	365639	218120	BHM00109	4583342	1
WTCHG_365639_218177	365639	218177	BHM00108	5022844	1
WTCHG_365639_219132	365639	219132	BHM00026	2809928	1
WTCHG_365639_220144	365639	220144	BHM00034	4090455	1
WTCHG_365639_220153	365639	220153	BHM00110	5294790	1
WTCHG_365639_257196	365639	257196	BHM00018	5914192	1
WTCHG_365639_258184	365639	258184	BHM00027	5979204	1
WTCHG_365639_259172	365639	259172	BHM00017	6272839	1
WTCHG_365639_260160	365639	260160	BHM00032	5699270	1
WTCHG_365639_261148	365639	261148	BHM00061	5918521	1
WTCHG_365639_262136	365639	262136	BHM00078	7042189	1
WTCHG_365639_263124	365639	263124	BHM00087	6926167	1
WTCHG_365639_264112	365639	264112	BHM00009	8003878	1
WTCHG_365639_265195	365639	265195	BHM00014	6966504	1
WTCHG_365639_266183	365639	266183	BHM00072	6235435	1
WTCHG_365639_267171	365639	267171	BHM00071	5164690	1
WTCHG_365639_268159	365639	268159	BHM00064	4896532	1
WTCHG_365639_269147	365639	269147	BHM00088	5189286	1
WTCHG_365639_270135	365639	270135	BHM00012	5845369	1
WTCHG_365639_271123	365639	271123	BHM00003	5794275	1
WTCHG_365639_272111	365639	272111	BHM00024	6214579	1
WTCHG_365639_273194	365639	273194	BHM00051	7270182	1
WTCHG_365639_274182	365639	274182	BHM00079	5634980	1
WTCHG_365639_275170	365639	275170	BHM00042	5232041	1
WTCHG_365639_276158	365639	276158	BHM00095	5083768	1
WTCHG_365639_277146	365639	277146	BHM00090	5096375	1
WTCHG_365639_279122	365639	279122	BHM00036	6137516	1
WTCHG_365639_280110	365639	280110	BHM00070	6071126	1
WTCHG_365639_281193	365639	281193	BHM00093	5417022	1
WTCHG_365639_282181	365639	282181	BHM00025	5914130	1
WTCHG_365639_283169	365639	283169	BHM00028	9009809	1
WTCHG_365639_284157	365639	284157	BHM00020	4943388	1
WTCHG_365639_285145	365639	285145	BHM00063	5148135	1
WTCHG_365639_286133	365639	286133	BHM00065	5150096	1
WTCHG_365639_287121	365639	287121	BHM00098	5164781	1
WTCHG_365639_288109	365639	288109	BHM00035	5986716	1
WTCHG_365639_289192	365639	289192	BHM00005	5386770	1
WTCHG_365639_290180	365639	290180	BHM00080	5890650	1
WTCHG_365639_292156	365639	292156	BHM00069	4983681	1
WTCHG_365639_293144	365639	293144	BHM00066	5422717	1
WTCHG_365639_294132	365639	294132	BHM00084	4898272	1
WTCHG_365639_295120	365639	295120	BHM00099	5027076	1
WTCHG_365639_296108	365639	296108	BHM00007	6115686	1
WTCHG_365640_201191	365640	201191	BHM00040	6232228	1
WTCHG_365640_202179	365640	202179	BHM00039	5096442	1
WTCHG_365640_203167	365640	203167	BHM00013	5609195	1
WTCHG_365640_204155	365640	204155	BHM00073	6066288	1
WTCHG_365640_205143	365640	205143	BHM00081	5363321	1
WTCHG_365640_206131	365640	206131	BHM00085	5491145	1
WTCHG_365640_207119	365640	207119	BHM00101	5478177	1
WTCHG_365640_208107	365640	208107	BHM00011	5969324	1
WTCHG_365640_210178	365640	210178	BHM00077	5184174	1
WTCHG_365640_211166	365640	211166	BHM00033	5492783	1
WTCHG_365640_212154	365640	212154	BHM00076	5622497	1
WTCHG_365640_213142	365640	213142	BHM00086	4741825	1
WTCHG_365640_214130	365640	214130	BHM00092	5178566	1
WTCHG_365640_215118	365640	215118	BHM00094	5239556	1
WTCHG_365640_216106	365640	216106	BHM00100	5803679	1
WTCHG_365640_217108	365640	217108	BHM00041	4773612	1
WTCHG_365640_217189	365640	217189	BHM00103	5740206	1
WTCHG_365640_218120	365640	218120	BHM00109	4732681	1
WTCHG_365640_218177	365640	218177	BHM00108	5161772	1
WTCHG_365640_219132	365640	219132	BHM00026	2875464	1
WTCHG_365640_220144	365640	220144	BHM00034	4123954	1
WTCHG_365640_220153	365640	220153	BHM00110	5408362	1
WTCHG_365640_257196	365640	257196	BHM00018	6079191	1
WTCHG_365640_258184	365640	258184	BHM00027	6091755	1
WTCHG_365640_259172	365640	259172	BHM00017	6308682	1
WTCHG_365640_260160	365640	260160	BHM00032	5844327	1
WTCHG_365640_261148	365640	261148	BHM00061	6087597	1
WTCHG_365640_262136	365640	262136	BHM00078	7199082	1
WTCHG_365640_263124	365640	263124	BHM00087	7030667	1
WTCHG_365640_264112	365640	264112	BHM00009	8064016	1
WTCHG_365640_265195	365640	265195	BHM00014	7075128	1
WTCHG_365640_266183	365640	266183	BHM00072	6441280	1
WTCHG_365640_267171	365640	267171	BHM00071	5255611	1
WTCHG_365640_268159	365640	268159	BHM00064	5053760	1
WTCHG_365640_269147	365640	269147	BHM00088	5311965	1
WTCHG_365640_270135	365640	270135	BHM00012	5908239	1
WTCHG_365640_271123	365640	271123	BHM00003	5838740	1
WTCHG_365640_272111	365640	272111	BHM00024	6306514	1
WTCHG_365640_273194	365640	273194	BHM00051	7320021	1
WTCHG_365640_274182	365640	274182	BHM00079	5738287	1
WTCHG_365640_275170	365640	275170	BHM00042	5374158	1
WTCHG_365640_276158	365640	276158	BHM00095	5219927	1
WTCHG_365640_277146	365640	277146	BHM00090	5229500	1
WTCHG_365640_279122	365640	279122	BHM00036	6168466	1
WTCHG_365640_280110	365640	280110	BHM00070	6222179	1
WTCHG_365640_281193	365640	281193	BHM00093	5572775	1
WTCHG_365640_282181	365640	282181	BHM00025	5948597	1
WTCHG_365640_283169	365640	283169	BHM00028	8930755	1
WTCHG_365640_284157	365640	284157	BHM00020	5067950	1
WTCHG_365640_285145	365640	285145	BHM00063	5230672	1
WTCHG_365640_286133	365640	286133	BHM00065	5368121	1
WTCHG_365640_287121	365640	287121	BHM00098	5306334	1
WTCHG_365640_288109	365640	288109	BHM00035	6038196	1
WTCHG_365640_289192	365640	289192	BHM00005	5556776	1
WTCHG_365640_290180	365640	290180	BHM00080	5952578	1
WTCHG_365640_292156	365640	292156	BHM00069	5123736	1
WTCHG_365640_293144	365640	293144	BHM00066	5538679	1
WTCHG_365640_294132	365640	294132	BHM00084	5050348	1
WTCHG_365640_295120	365640	295120	BHM00099	5170384	1
WTCHG_365640_296108	365640	296108	BHM00007	6145109	1
WTCHG_365641_201191	365641	201191	BHM00040	6261553	1
WTCHG_365641_202179	365641	202179	BHM00039	5115451	1
WTCHG_365641_203167	365641	203167	BHM00013	5621691	1
WTCHG_365641_204155	365641	204155	BHM00073	6095582	1
WTCHG_365641_205143	365641	205143	BHM00081	5380131	1
WTCHG_365641_206131	365641	206131	BHM00085	5511193	1
WTCHG_365641_207119	365641	207119	BHM00101	5492352	1
WTCHG_365641_208107	365641	208107	BHM00011	5994259	1
WTCHG_365641_210178	365641	210178	BHM00077	5208432	1
WTCHG_365641_211166	365641	211166	BHM00033	5521609	1
WTCHG_365641_212154	365641	212154	BHM00076	5658170	1
WTCHG_365641_213142	365641	213142	BHM00086	4759696	1
WTCHG_365641_214130	365641	214130	BHM00092	5206536	1
WTCHG_365641_215118	365641	215118	BHM00094	5256764	1
WTCHG_365641_216106	365641	216106	BHM00100	5820238	1
WTCHG_365641_217108	365641	217108	BHM00041	4788419	1
WTCHG_365641_217189	365641	217189	BHM00103	5763993	1
WTCHG_365641_218120	365641	218120	BHM00109	4750027	1
WTCHG_365641_218177	365641	218177	BHM00108	5183928	1
WTCHG_365641_219132	365641	219132	BHM00026	2887205	1
WTCHG_365641_220144	365641	220144	BHM00034	4142392	1
WTCHG_365641_220153	365641	220153	BHM00110	5429107	1
WTCHG_365641_257196	365641	257196	BHM00018	6105165	1
WTCHG_365641_258184	365641	258184	BHM00027	6106454	1
WTCHG_365641_259172	365641	259172	BHM00017	6333474	1
WTCHG_365641_260160	365641	260160	BHM00032	5874313	1
WTCHG_365641_261148	365641	261148	BHM00061	6114139	1
WTCHG_365641_262136	365641	262136	BHM00078	7226097	1
WTCHG_365641_263124	365641	263124	BHM00087	7061284	1
WTCHG_365641_264112	365641	264112	BHM00009	8103077	1
WTCHG_365641_265195	365641	265195	BHM00014	7098677	1
WTCHG_365641_266183	365641	266183	BHM00072	6468446	1
WTCHG_365641_267171	365641	267171	BHM00071	5268582	1
WTCHG_365641_268159	365641	268159	BHM00064	5070457	1
WTCHG_365641_269147	365641	269147	BHM00088	5334456	1
WTCHG_365641_270135	365641	270135	BHM00012	5937989	1
WTCHG_365641_271123	365641	271123	BHM00003	5875839	1
WTCHG_365641_272111	365641	272111	BHM00024	6326142	1
WTCHG_365641_273194	365641	273194	BHM00051	7344689	1
WTCHG_365641_274182	365641	274182	BHM00079	5757231	1
WTCHG_365641_275170	365641	275170	BHM00042	5385182	1
WTCHG_365641_276158	365641	276158	BHM00095	5235173	1
WTCHG_365641_277146	365641	277146	BHM00090	5247533	1
WTCHG_365641_279122	365641	279122	BHM00036	6191724	1
WTCHG_365641_280110	365641	280110	BHM00070	6242802	1
